"player_name","player_dob","player_url","tm_surname","tm_yob"
"Bali Mumba",2001-10-08,"https://www.transfermarkt.com/bali-mumba/profil/spieler/433186","Mumba",2001
"Balthazar Pierret",2000-05-15,"https://www.transfermarkt.com/balthazar-pierret/profil/spieler/642002","Pierret",2000
"Bamba Dieng",2000-03-23,"https://www.transfermarkt.com/bamba-dieng/profil/spieler/822458","Dieng",2000
"Bambo Diaby",1997-12-17,"https://www.transfermarkt.com/bambo-diaby/profil/spieler/435493","Diaby",1997
"Bandiougou Fadiga",2001-01-15,"https://www.transfermarkt.com/bandiougou-fadiga/profil/spieler/590914","Fadiga",2001
"Baptiste Gabard",2000-01-28,"https://www.transfermarkt.com/baptiste-gabard/profil/spieler/852998","Gabard",2000
"Baptiste Guillaume",1995-06-16,"https://www.transfermarkt.com/baptiste-guillaume/profil/spieler/264567","Guillaume",1995
"Baptiste Reynet",1990-10-28,"https://www.transfermarkt.com/baptiste-reynet/profil/spieler/190786","Reynet",1990
"Baptiste Santamaria",1995-03-09,"https://www.transfermarkt.com/baptiste-santamaria/profil/spieler/285323","Santamaria",1995
"Baptiste Valette",1992-09-01,"https://www.transfermarkt.com/baptiste-valette/profil/spieler/170509","Valette",1992
"Barbero",1998-08-17,"https://www.transfermarkt.com/barbero/profil/spieler/514514","Barbero",1998
"Baris Ekincier",1999-03-24,"https://www.transfermarkt.com/baris-ekincier/profil/spieler/383223","Ekincier",1999
"Barry Douglas",1989-09-04,"https://www.transfermarkt.com/barry-douglas/profil/spieler/91854","Douglas",1989
"Bartlomiej Dragowski",1997-08-19,"https://www.transfermarkt.com/bartlomiej-dragowski/profil/spieler/208166","Dragowski",1997
"Bartosz Bereszynski",1992-07-12,"https://www.transfermarkt.com/bartosz-bereszynski/profil/spieler/144143","Bereszynski",1992
"Bartosz Bialek",2001-11-11,"https://www.transfermarkt.com/bartosz-bialek/profil/spieler/535551","Bialek",2001
"Bartosz Kapustka",1996-12-23,"https://www.transfermarkt.com/bartosz-kapustka/profil/spieler/246579","Kapustka",1996
"Bartosz Salamon",1991-05-01,"https://www.transfermarkt.com/bartosz-salamon/profil/spieler/71019","Salamon",1991
"Bas Dost",1989-05-31,"https://www.transfermarkt.com/bas-dost/profil/spieler/56331","Dost",1989
"Bassem Srarfi",1997-06-25,"https://www.transfermarkt.com/bassem-srarfi/profil/spieler/401836","Srarfi",1997
"Bastian Badu",2000-02-02,"https://www.transfermarkt.com/bastian-badu/profil/spieler/591197","Badu",2000
"Bastian Oczipka",1989-01-12,"https://www.transfermarkt.com/bastian-oczipka/profil/spieler/53437","Oczipka",1989
"Bastien Rempp",1998-11-11,"https://www.transfermarkt.com/bastien-rempp/profil/spieler/557558","Rempp",1998
"Bastos",1991-03-27,"https://www.transfermarkt.com/bastos/profil/spieler/195810","Bastos",1991
"Batista Mendy",2000-01-12,"https://www.transfermarkt.com/batista-mendy/profil/spieler/395234","Mendy",2000
"Bayli Spencer-Adams",2001-06-26,"https://www.transfermarkt.com/bayli-spencer-adams/profil/spieler/533083","Spencer-Adams",2001
"Bebé",1990-07-12,"https://www.transfermarkt.com/bebe/profil/spieler/153427","Bebé",1990
"Ben Barclay",1996-10-07,"https://www.transfermarkt.com/ben-barclay/profil/spieler/335593","Barclay",1996
"Ben Chilwell",1996-12-21,"https://www.transfermarkt.com/ben-chilwell/profil/spieler/316125","Chilwell",1996
"Ben Chrisene",2004-01-12,"https://www.transfermarkt.com/ben-chrisene/profil/spieler/670846","Chrisene",2004
"Ben Cottrell",2001-10-31,"https://www.transfermarkt.com/ben-cottrell/profil/spieler/470597","Cottrell",2001
"Ben Davies",1993-04-24,"https://www.transfermarkt.com/ben-davies/profil/spieler/192765","Davies",1993
"Ben Davies",1995-08-11,"https://www.transfermarkt.com/ben-davies/profil/spieler/257097","Davies",1995
"Ben Foster",1983-04-03,"https://www.transfermarkt.com/ben-foster/profil/spieler/13572","Foster",1983
"Ben Gibson",1993-01-15,"https://www.transfermarkt.com/ben-gibson/profil/spieler/128904","Gibson",1993
"Ben Godfrey",1998-01-15,"https://www.transfermarkt.com/ben-godfrey/profil/spieler/343475","Godfrey",1998
"Ben Hamer",1987-11-20,"https://www.transfermarkt.com/ben-hamer/profil/spieler/67283","Hamer",1987
"Ben Heneghan",1993-09-19,"https://www.transfermarkt.com/ben-heneghan/profil/spieler/156939","Heneghan",1993
"Ben Johnson",2000-01-24,"https://www.transfermarkt.com/ben-johnson/profil/spieler/468002","Johnson",2000
"Ben Karamoko",1995-05-17,"https://www.transfermarkt.com/ben-karamoko/profil/spieler/290549","Karamoko",1995
"Ben Klefisch",2003-06-02,"https://www.transfermarkt.com/ben-klefisch/profil/spieler/692462","Klefisch",2003
"Ben Lhassine Kone",2000-03-14,"https://www.transfermarkt.com/ben-lhassine-kone/profil/spieler/522681","Kone",2000
"Ben Mee",1989-09-21,"https://www.transfermarkt.com/ben-mee/profil/spieler/74810","Mee",1989
"Ben Nelson",2004-03-18,"https://www.transfermarkt.com/ben-nelson/profil/spieler/714458","Nelson",2004
"Ben Osborn",1994-08-05,"https://www.transfermarkt.com/ben-osborn/profil/spieler/218087","Osborn",1994
"Ben Sheaf",1998-02-05,"https://www.transfermarkt.com/ben-sheaf/profil/spieler/314384","Sheaf",1998
"Ben Watson",1985-07-09,"https://www.transfermarkt.com/ben-watson/profil/spieler/14081","Watson",1985
"Ben White",1997-10-08,"https://www.transfermarkt.com/ben-white/profil/spieler/335721","White",1997
"Ben Wilmot",1999-11-04,"https://www.transfermarkt.com/ben-wilmot/profil/spieler/467599","Wilmot",1999
"Ben Winterbottom",2001-07-16,"https://www.transfermarkt.com/ben-winterbottom/profil/spieler/505046","Winterbottom",2001
"Ben Woodburn",1999-10-15,"https://www.transfermarkt.com/ben-woodburn/profil/spieler/344015","Woodburn",1999
"Ben Zolinski",1992-05-03,"https://www.transfermarkt.com/ben-zolinski/profil/spieler/93841","Zolinski",1992
"Beñat Etxebarria",1987-02-19,"https://www.transfermarkt.com/benat-etxebarria/profil/spieler/40888","Etxebarria",1987
"Beñat Prados",2001-02-08,"https://www.transfermarkt.com/benat-prados/profil/spieler/625047","Prados",2001
"Beñat Turrientes",2002-01-31,"https://www.transfermarkt.com/benat-turrientes/profil/spieler/634431","Turrientes",2002
"Benedikt Höwedes",1988-02-29,"https://www.transfermarkt.com/benedikt-howedes/profil/spieler/39020","Höwedes",1988
"Beni Baningime",1998-09-09,"https://www.transfermarkt.com/beni-baningime/profil/spieler/399369","Baningime",1998
"Béni Makouana",2002-09-28,"https://www.transfermarkt.com/beni-makouana/profil/spieler/624920","Makouana",2002
"Benik Afobe",1993-02-12,"https://www.transfermarkt.com/benik-afobe/profil/spieler/110858","Afobe",1993
"Benito Del Valle",1997-02-10,"https://www.transfermarkt.com/benito-del-valle/profil/spieler/401825","Valle",1997
"Benito Raman",1994-11-07,"https://www.transfermarkt.com/benito-raman/profil/spieler/112930","Raman",1994
"Benito Ramírez",1995-07-11,"https://www.transfermarkt.com/benito-ramirez/profil/spieler/282672","Ramírez",1995
"Benjamin André",1990-08-03,"https://www.transfermarkt.com/benjamin-andre/profil/spieler/84301","André",1990
"Benjamin Angoua",1986-11-28,"https://www.transfermarkt.com/benjamin-angoua/profil/spieler/55046","Angoua",1986
"Benjamin Besic",2002-06-02,"https://www.transfermarkt.com/benjamin-besic/profil/spieler/700437","Besic",2002
"Benjamin Bourigeaud",1994-01-14,"https://www.transfermarkt.com/benjamin-bourigeaud/profil/spieler/266359","Bourigeaud",1994
"Benjamin Corgnet",1987-04-06,"https://www.transfermarkt.com/benjamin-corgnet/profil/spieler/154171","Corgnet",1987
"Benjamin Goller",1999-01-01,"https://www.transfermarkt.com/benjamin-goller/profil/spieler/388058","Goller",1999
"Benjamin Hadzic",1999-03-04,"https://www.transfermarkt.com/benjamin-hadzic/profil/spieler/349530","Hadzic",1999
"Benjamin Henrichs",1997-02-23,"https://www.transfermarkt.com/benjamin-henrichs/profil/spieler/202591","Henrichs",1997
"Benjamin Hübner",1989-07-04,"https://www.transfermarkt.com/benjamin-hubner/profil/spieler/52348","Hübner",1989
"Benjamin Jeannot",1992-01-22,"https://www.transfermarkt.com/benjamin-jeannot/profil/spieler/111048","Jeannot",1992
"Benjamin Lecomte",1991-04-26,"https://www.transfermarkt.com/benjamin-lecomte/profil/spieler/127181","Lecomte",1991
"Benjamin Leneis",1999-03-08,"https://www.transfermarkt.com/benjamin-leneis/profil/spieler/381250","Leneis",1999
"Benjamin Leroy",1989-04-07,"https://www.transfermarkt.com/benjamin-leroy/profil/spieler/124901","Leroy",1989
"Benjamin Mendy",1994-07-17,"https://www.transfermarkt.com/benjamin-mendy/profil/spieler/157495","Mendy",1994
"Benjamin Nivet",1977-01-02,"https://www.transfermarkt.com/benjamin-nivet/profil/spieler/33927","Nivet",1977
"Benjamin Pavard",1996-03-28,"https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366","Pavard",1996
"Benjamin Stambouli",1990-08-13,"https://www.transfermarkt.com/benjamin-stambouli/profil/spieler/127160","Stambouli",1990
"Benjamin Uphoff",1993-08-08,"https://www.transfermarkt.com/benjamin-uphoff/profil/spieler/120296","Uphoff",1993
"Benjamin Vérité",1999-04-21,"https://www.transfermarkt.com/benjamin-verite/profil/spieler/344606","Vérité",1999
"Benno Schmitz",1994-11-17,"https://www.transfermarkt.com/benno-schmitz/profil/spieler/160968","Schmitz",1994
"Benny Ashley-Seal",1998-11-21,"https://www.transfermarkt.com/benny-ashley-seal/profil/spieler/322089","Ashley-Seal",1998
"Benoît Assou-Ekotto",1984-03-24,"https://www.transfermarkt.com/benoit-assou-ekotto/profil/spieler/18310","Assou-Ekotto",1984
"Benoît Badiashile",2001-03-26,"https://www.transfermarkt.com/benoit-badiashile/profil/spieler/463603","Badiashile",2001
"Benoît Costil",1987-07-03,"https://www.transfermarkt.com/benoit-costil/profil/spieler/22628","Costil",1987
"Benrandy Abdallah",1999-07-01,"https://www.transfermarkt.com/benrandy-abdallah/profil/spieler/485959","Abdallah",1999
"Beram Kayal",1988-05-02,"https://www.transfermarkt.com/beram-kayal/profil/spieler/44741","Kayal",1988
"Berat Djimsiti",1993-02-19,"https://www.transfermarkt.com/berat-djimsiti/profil/spieler/165513","Djimsiti",1993
"Berkay Özcan",1998-02-15,"https://www.transfermarkt.com/berkay-ozcan/profil/spieler/249952","Özcan",1998
"Bernard",1992-09-08,"https://www.transfermarkt.com/bernard/profil/spieler/175169","Bernard",1992
"Bernard Mensah",1994-10-17,"https://www.transfermarkt.com/bernard-mensah/profil/spieler/324321","Mensah",1994
"Bernard Tekpetey",1997-09-03,"https://www.transfermarkt.com/bernard-tekpetey/profil/spieler/422380","Tekpetey",1997
"Bernardo",1995-05-14,"https://www.transfermarkt.com/bernardo/profil/spieler/364258","Bernardo",1995
"Bernardo Calabrese",2002-04-25,"https://www.transfermarkt.com/bernardo-calabrese/profil/spieler/546529","Calabrese",2002
"Bernardo Espinosa",1989-07-11,"https://www.transfermarkt.com/bernardo-espinosa/profil/spieler/64598","Espinosa",1989
"Bernardo Rosa",2000-09-20,"https://www.transfermarkt.com/bernardo-rosa/profil/spieler/476367","Rosa",2000
"Bernardo Silva",1994-08-10,"https://www.transfermarkt.com/bernardo-silva/profil/spieler/241641","Silva",1994
"Bernd Leno",1992-03-04,"https://www.transfermarkt.com/bernd-leno/profil/spieler/72476","Leno",1992
"Bersant Celina",1996-09-09,"https://www.transfermarkt.com/bersant-celina/profil/spieler/229695","Celina",1996
"Bertrand Traoré",1995-09-06,"https://www.transfermarkt.com/bertrand-traore/profil/spieler/131996","Traoré",1995
"Biagio Meccariello",1991-03-27,"https://www.transfermarkt.com/biagio-meccariello/profil/spieler/124002","Meccariello",1991
"Bica",2003-06-16,"https://www.transfermarkt.com/bica/profil/spieler/743987","Bica",2003
"Bilal Benkhedim",2001-04-20,"https://www.transfermarkt.com/bilal-benkhedim/profil/spieler/609692","Benkhedim",2001
"Bilal Boutobba",1998-08-29,"https://www.transfermarkt.com/bilal-boutobba/profil/spieler/344151","Boutobba",1998
"Bilal Hadraoui",1999-05-28,"https://www.transfermarkt.com/bilal-hadraoui/profil/spieler/566221","Hadraoui",1999
"Bilal Nadir",2003-11-28,"https://www.transfermarkt.com/bilal-nadir/profil/spieler/659520","Nadir",2003
"Billal Brahimi",2000-03-14,"https://www.transfermarkt.com/billal-brahimi/profil/spieler/543051","Brahimi",2000
"Billy Gilmour",2001-06-11,"https://www.transfermarkt.com/billy-gilmour/profil/spieler/423744","Gilmour",2001
"Billy Ketkeophomphone",1990-03-24,"https://www.transfermarkt.com/billy-ketkeophomphone/profil/spieler/134712","Ketkeophomphone",1990
"Billy Koumetio",2002-11-14,"https://www.transfermarkt.com/billy-koumetio/profil/spieler/696324","Koumetio",2002
"Billy Sharp",1986-02-05,"https://www.transfermarkt.com/billy-sharp/profil/spieler/49542","Sharp",1986
"Bingourou Kamara",1996-10-21,"https://www.transfermarkt.com/bingourou-kamara/profil/spieler/333175","Kamara",1996
"Birger Meling",1994-12-17,"https://www.transfermarkt.com/birger-meling/profil/spieler/282250","Meling",1994
"Birger Verstraete",1994-04-16,"https://www.transfermarkt.com/birger-verstraete/profil/spieler/234193","Verstraete",1994
"Birk Risa",1998-02-13,"https://www.transfermarkt.com/birk-risa/profil/spieler/331575","Risa",1998
"Birkir Bjarnason",1988-05-27,"https://www.transfermarkt.com/birkir-bjarnason/profil/spieler/34453","Bjarnason",1988
"Bjarki Steinn Bjarkason",2000-05-11,"https://www.transfermarkt.com/bjarki-steinn-bjarkason/profil/spieler/566613","Bjarkason",2000
"Bjarne Thoelke",1992-04-11,"https://www.transfermarkt.com/bjarne-thoelke/profil/spieler/94210","Thoelke",1992
