"comp_name","region","country","season_start_year","squad","player_name","player_position","player_dob","player_nationality","player_market_value_euro","player_url","tm_surname","tm_yob"
"MLS","Americas","United States",2020,"Toronto FC","Erickson Gallardo","Right Winger",1996-07-26,"Venezuela",550000,"https://www.transfermarkt.com/erickson-gallardo/profil/spieler/331122","Gallardo","1996"
"MLS","Americas","United States",2020,"Los Angeles FC","Érik Dueñas","Right-Back",2004-10-18,"Mexico",250000,"https://www.transfermarkt.com/erik-duenas/profil/spieler/792335","Dueñas","2004"
"MLS","Americas","United States",2021,"Vancouver Whitecaps FC","Érik Godoy","Centre-Back",1993-08-16,"Argentina",1200000,"https://www.transfermarkt.com/erik-godoy/profil/spieler/225479","Godoy","1993"
"MLS","Americas","United States",2021,"Real Salt Lake City","Erik Holt","Centre-Back",1996-09-06,"United States",450000,"https://www.transfermarkt.com/erik-holt/profil/spieler/510344","Holt","1996"
"MLS","Americas","United States",2021,"Columbus Crew","Erik Hurtado","Centre-Forward",1990-11-15,"United States",4e+05,"https://www.transfermarkt.com/erik-hurtado/profil/spieler/255922","Hurtado","1990"
"MLS","Americas","United States",2020,"Atlanta United FC","Erik López","Centre-Forward",2001-11-27,"Paraguay",2500000,"https://www.transfermarkt.com/erik-lopez/profil/spieler/738238","López","2001"
"MLS","Americas","United States",2019,"Houston Dynamo FC","Erik McCue","Centre-Back",2001-01-18,"United States",75000,"https://www.transfermarkt.com/erik-mccue/profil/spieler/629362","McCue","2001"
"MLS","Americas","United States",2020,"D.C. United","Erik Sorga","Centre-Forward",1999-07-08,"Estonia",5e+05,"https://www.transfermarkt.com/erik-sorga/profil/spieler/322690","Sorga","1999"
"MLS","Americas","United States",2021,"Sporting Kansas City","Erik Thommy","Left Midfield",1994-08-20,"Germany",1800000,"https://www.transfermarkt.com/erik-thommy/profil/spieler/156779","Thommy","1994"
"MLS","Americas","United States",2021,"Los Angeles Galaxy","Eriq Zavaleta","Centre-Back",1992-08-02,"El Salvador",475000,"https://www.transfermarkt.com/eriq-zavaleta/profil/spieler/131193","Zavaleta","1992"
"MLS","Americas","United States",2021,"Portland Timbers","Eryk Williamson","Central Midfield",1997-06-11,"United States",2e+06,"https://www.transfermarkt.com/eryk-williamson/profil/spieler/349706","Williamson","1997"
"MLS","Americas","United States",2020,"Atlanta United FC","Esequiel Barco","Left Winger",1999-03-29,"Argentina",1e+07,"https://www.transfermarkt.com/esequiel-barco/profil/spieler/456623","Barco","1999"
"MLS","Americas","United States",2021,"New England Revolution","Esmir Bajraktarevic","Right Winger",2005-03-10,"United States",75000,"https://www.transfermarkt.com/esmir-bajraktarevic/profil/spieler/925862","Bajraktarevic","2005"
"MLS","Americas","United States",2021,"Houston Dynamo FC","Ethan Bartlow","Centre-Back",2000-02-02,"United States",50000,"https://www.transfermarkt.com/ethan-bartlow/profil/spieler/636185","Bartlow","2000"
"MLS","Americas","United States",2021,"Seattle Sounders FC","Ethan Dobbelaere","Right Midfield",2002-11-14,"United States",2e+05,"https://www.transfermarkt.com/ethan-dobbelaere/profil/spieler/688746","Dobbelaere","2002"
"MLS","Americas","United States",2021,"Austin FC","Ethan Finlay","Right Winger",1990-08-06,"United States",1e+06,"https://www.transfermarkt.com/ethan-finlay/profil/spieler/212949","Finlay","1990"
"MLS","Americas","United States",2021,"Nashville SC","Ethan Zubak","Centre-Forward",1998-04-15,"United States",4e+05,"https://www.transfermarkt.com/ethan-zubak/profil/spieler/375617","Zubak","1998"
"MLS","Americas","United States",2021,"Columbus Crew","Evan Bush","Goalkeeper",1986-03-06,"United States",150000,"https://www.transfermarkt.com/evan-bush/profil/spieler/148916","Bush","1986"
"MLS","Americas","United States",2021,"FC Cincinnati","Evan Louro","Goalkeeper",1996-01-19,"United States",275000,"https://www.transfermarkt.com/evan-louro/profil/spieler/375564","Louro","1996"
"MLS","Americas","United States",2020,"Vancouver Whitecaps FC","Evan Newton","Goalkeeper",1988-04-01,"United States",3e+05,"https://www.transfermarkt.com/evan-newton/profil/spieler/175618","Newton","1988"
"MLS","Americas","United States",2021,"Real Salt Lake City","Everton Luiz","Defensive Midfield",1988-05-24,"Brazil",4e+05,"https://www.transfermarkt.com/everton-luiz/profil/spieler/75076","Luiz","1988"
"MLS","Americas","United States",2021,"Chicago Fire FC","Fabian Herbers","Right Winger",1993-08-17,"Germany",1e+06,"https://www.transfermarkt.com/fabian-herbers/profil/spieler/196077","Herbers","1993"
"MLS","Americas","United States",2018,"Philadelphia Union","Fábinho","Left-Back",1985-03-16,"Brazil",250000,"https://www.transfermarkt.com/fabinho/profil/spieler/75081","Fábinho","1985"
"MLS","Americas","United States",2020,"New York Red Bulls","Fábio Gomes","Centre-Forward",1997-05-25,"Brazil",4e+05,"https://www.transfermarkt.com/fabio-gomes/profil/spieler/548298","Gomes","1997"
"MLS","Americas","United States",2021,"FC Dallas","Facundo Quignón","Defensive Midfield",1993-05-02,"Argentina",2e+06,"https://www.transfermarkt.com/facundo-quignon/profil/spieler/131218","Quignón","1993"
"MLS","Americas","United States",2021,"Orlando City SC","Facundo Torres","Right Winger",2000-04-13,"Uruguay",7e+06,"https://www.transfermarkt.com/facundo-torres/profil/spieler/465822","Torres","2000"
"MLS","Americas","United States",2021,"Houston Dynamo FC","Fafà Picault","Left Winger",1991-02-23,"United States",1e+06,"https://www.transfermarkt.com/fafa-picault/profil/spieler/216683","Picault","1991"
"MLS","Americas","United States",2020,"Minnesota United FC","Fanendo Adi","Centre-Forward",1990-10-10,"Nigeria",4e+05,"https://www.transfermarkt.com/fanendo-adi/profil/spieler/79654","Adi","1990"
"MLS","Americas","United States",2019,"FC Cincinnati","Fatai Alashe","Defensive Midfield",1993-10-21,"United States",325000,"https://www.transfermarkt.com/fatai-alashe/profil/spieler/268280","Alashe","1993"
"MLS","Americas","United States",2018,"Los Angeles Galaxy","Favio Álvarez","Attacking Midfield",1993-01-23,"Argentina",7e+05,"https://www.transfermarkt.com/favio-alvarez/profil/spieler/280149","Álvarez","1993"
"MLS","Americas","United States",2021,"Toronto FC","Federico Bernardeschi","Right Winger",1994-02-16,"Italy",1e+07,"https://www.transfermarkt.com/federico-bernardeschi/profil/spieler/197300","Bernardeschi","1994"
"MLS","Americas","United States",2020,"Inter Miami CF","Federico Higuaín","Attacking Midfield",1984-10-25,"Argentina",3e+05,"https://www.transfermarkt.com/federico-higuain/profil/spieler/45612","Higuaín","1984"
"MLS","Americas","United States",2021,"Chicago Fire FC","Federico Navarro","Defensive Midfield",2000-03-09,"Argentina",4e+06,"https://www.transfermarkt.com/federico-navarro/profil/spieler/632131","Navarro","2000"
"MLS","Americas","United States",2021,"Colorado Rapids","Felipe Gutiérrez","Central Midfield",1990-10-08,"Chile",9e+05,"https://www.transfermarkt.com/felipe-gutierrez/profil/spieler/133089","Gutiérrez","1990"
"MLS","Americas","United States",2021,"Sporting Kansas City","Felipe Hernández","Central Midfield",1998-06-08,"United States",5e+05,"https://www.transfermarkt.com/felipe-hernandez/profil/spieler/464518","Hernández","1998"
"MLS","Americas","United States",2021,"Austin FC","Felipe Martins","Central Midfield",1990-09-30,"Brazil",5e+05,"https://www.transfermarkt.com/felipe-martins/profil/spieler/85012","Martins","1990"
"MLS","Americas","United States",2021,"Portland Timbers","Felipe Mora","Centre-Forward",1993-08-02,"Chile",4e+06,"https://www.transfermarkt.com/felipe-mora/profil/spieler/176927","Mora","1993"
"MLS","Americas","United States",2019,"Inter Miami CF","Felipe Valencia","Right Winger",2005-03-01,"United States",NA,"https://www.transfermarkt.com/felipe-valencia/profil/spieler/794709","Valencia","2005"
"MLS","Americas","United States",2019,"Atlanta United FC","Fernando Meza","Centre-Back",1990-03-21,"Argentina",1600000,"https://www.transfermarkt.com/fernando-meza/profil/spieler/76837","Meza","1990"
"MLS","Americas","United States",2018,"Atlanta United FC","Florentin Pogba","Centre-Back",1990-08-19,"Guinea",8e+05,"https://www.transfermarkt.com/florentin-pogba/profil/spieler/140497","Pogba","1990"
"MLS","Americas","United States",2021,"Vancouver Whitecaps FC","Florian Jungwirth","Centre-Back",1989-01-27,"Germany",6e+05,"https://www.transfermarkt.com/florian-jungwirth/profil/spieler/33078","Jungwirth","1989"
"MLS","Americas","United States",2020,"FC Cincinnati","Florian Valot","Right Winger",1993-02-12,"France",7e+05,"https://www.transfermarkt.com/florian-valot/profil/spieler/170465","Valot","1993"
"MLS","Americas","United States",2018,"FC Cincinnati","Forrest Lasso","Centre-Back",1993-05-11,"United States",3e+05,"https://www.transfermarkt.com/forrest-lasso/profil/spieler/367070","Lasso","1993"
"MLS","Americas","United States",2020,"Minnesota United FC","Foster Langsdorf","Centre-Forward",1995-12-14,"United States",4e+05,"https://www.transfermarkt.com/foster-langsdorf/profil/spieler/325383","Langsdorf","1995"
"MLS","Americas","United States",2019,"FC Dallas","Francis Atuahene","Right Winger",1996-06-08,"Ghana",1e+05,"https://www.transfermarkt.com/francis-atuahene/profil/spieler/510591","Atuahene","1996"
"MLS","Americas","United States",2021,"San Jose Earthquakes","Francisco Calvo","Centre-Back",1992-07-08,"Costa Rica",1e+06,"https://www.transfermarkt.com/francisco-calvo/profil/spieler/188470","Calvo","1992"
"MLS","Americas","United States",2021,"Los Angeles FC","Francisco Ginella","Central Midfield",1999-01-21,"Uruguay",2500000,"https://www.transfermarkt.com/francisco-ginella/profil/spieler/538091","Ginella","1999"
"MLS","Americas","United States",2021,"Los Angeles FC","Franco Escobar","Right-Back",1995-02-21,"Argentina",625000,"https://www.transfermarkt.com/franco-escobar/profil/spieler/338169","Escobar","1995"
"MLS","Americas","United States",2021,"Minnesota United FC","Franco Fragapane","Left Winger",1993-02-06,"Argentina",2500000,"https://www.transfermarkt.com/franco-fragapane/profil/spieler/226005","Fragapane","1993"
"MLS","Americas","United States",2021,"Atlanta United FC","Franco Ibarra","Defensive Midfield",2001-04-28,"Argentina",2500000,"https://www.transfermarkt.com/franco-ibarra/profil/spieler/741685","Ibarra","2001"
"MLS","Americas","United States",2021,"FC Dallas","Franco Jara","Centre-Forward",1988-07-15,"Argentina",1500000,"https://www.transfermarkt.com/franco-jara/profil/spieler/75035","Jara","1988"
"MLS","Americas","United States",2018,"San Jose Earthquakes","François Affolter","Centre-Back",1991-03-13,"Switzerland",2e+05,"https://www.transfermarkt.com/francois-affolter/profil/spieler/87268","Affolter","1991"
"MLS","Americas","United States",2021,"New York Red Bulls","Frankie Amaya","Attacking Midfield",2000-09-26,"United States",2e+06,"https://www.transfermarkt.com/frankie-amaya/profil/spieler/575368","Amaya","2000"
"MLS","Americas","United States",2020,"FC Cincinnati","Franko Kovacevic","Left Winger",1999-08-08,"Croatia",2e+05,"https://www.transfermarkt.com/franko-kovacevic/profil/spieler/425916","Kovacevic","1999"
"MLS","Americas","United States",2021,"Minnesota United FC","Fred Emmings","Goalkeeper",2004-02-08,"United States",50000,"https://www.transfermarkt.com/fred-emmings/profil/spieler/739023","Emmings","2004"
"MLS","Americas","United States",2020,"Austin FC","Freddy Kleemann","Defence",1999-03-19,"United States",50000,"https://www.transfermarkt.com/freddy-kleemann/profil/spieler/636198","Kleemann","1999"
"MLS","Americas","United States",2020,"FC Dallas","Freddy Vargas","Left Winger",1999-04-01,"Venezuela",4e+05,"https://www.transfermarkt.com/freddy-vargas/profil/spieler/494437","Vargas","1999"
"MLS","Americas","United States",2020,"D.C. United","Frédéric Brillant","Centre-Back",1985-06-26,"France",3e+05,"https://www.transfermarkt.com/frederic-brillant/profil/spieler/75062","Brillant","1985"
"MLS","Americas","United States",2021,"Seattle Sounders FC","Fredy Montero","Centre-Forward",1987-07-26,"Colombia",6e+05,"https://www.transfermarkt.com/fredy-montero/profil/spieler/73852","Montero","1987"
"MLS","Americas","United States",2021,"New York City FC","Gabriel Pereira","Right Winger",2001-08-01,"Brazil",3e+06,"https://www.transfermarkt.com/gabriel-pereira/profil/spieler/736954","Pereira","2001"
"MLS","Americas","United States",2021,"Chicago Fire FC","Gabriel Slonina","Goalkeeper",2004-05-15,"United States",3e+06,"https://www.transfermarkt.com/gabriel-slonina/profil/spieler/656316","Slonina","2004"
"MLS","Americas","United States",2018,"New England Revolution","Gabriel Somi","Left-Back",1991-08-24,"Syria",450000,"https://www.transfermarkt.com/gabriel-somi/profil/spieler/216046","Somi","1991"
"MLS","Americas","United States",2021,"CF Montréal","Gabriele Corbo","Centre-Back",2000-01-11,"Italy",7e+05,"https://www.transfermarkt.com/gabriele-corbo/profil/spieler/423614","Corbo","2000"
"MLS","Americas","United States",2020,"Sporting Kansas City","Gadi Kinda","Attacking Midfield",1994-03-23,"Israel",4e+06,"https://www.transfermarkt.com/gadi-kinda/profil/spieler/200560","Kinda","1994"
"MLS","Americas","United States",2021,"D.C. United","Gaoussou Samaké","Left-Back",1997-11-04,"Cote d'Ivoire",1e+05,"https://www.transfermarkt.com/gaoussou-samake/profil/spieler/569049","Samaké","1997"
"MLS","Americas","United States",2021,"Los Angeles FC","Gareth Bale","Right Winger",1989-07-16,"Wales",3e+06,"https://www.transfermarkt.com/gareth-bale/profil/spieler/39381","Bale","1989"
"MLS","Americas","United States",2019,"New York City FC","Gary Mackay-Steven","Left Midfield",1990-08-31,"Scotland",675000,"https://www.transfermarkt.com/gary-mackay-steven/profil/spieler/78961","Mackay-Steven","1990"
"MLS","Americas","United States",2021,"Los Angeles Galaxy","Gastón Brugman","Defensive Midfield",1992-09-07,"Uruguay",2e+06,"https://www.transfermarkt.com/gaston-brugman/profil/spieler/131109","Brugman","1992"
"MLS","Americas","United States",2021,"Chicago Fire FC","Gastón Giménez","Defensive Midfield",1991-07-27,"Paraguay",2500000,"https://www.transfermarkt.com/gaston-gimenez/profil/spieler/216758","Giménez","1991"
"MLS","Americas","United States",2018,"Columbus Crew","Gastón Sauro","Centre-Back",1990-02-23,"Argentina",5e+05,"https://www.transfermarkt.com/gaston-sauro/profil/spieler/96740","Sauro","1990"
"MLS","Americas","United States",2021,"Real Salt Lake City","Gavin Beavers","Goalkeeper",2005-04-29,"United States",25000,"https://www.transfermarkt.com/gavin-beavers/profil/spieler/798050","Beavers","2005"
"MLS","Americas","United States",2021,"New York City FC","Gedion Zelalem","Central Midfield",1997-01-26,"United States",150000,"https://www.transfermarkt.com/gedion-zelalem/profil/spieler/228370","Zelalem","1997"
"MLS","Americas","United States",2019,"D.C. United","Gelmin Rivas","Centre-Forward",1989-03-23,"Venezuela",8e+05,"https://www.transfermarkt.com/gelmin-rivas/profil/spieler/123500","Rivas","1989"
"MLS","Americas","United States",2021,"Real Salt Lake City","Gennaro Nigro","Left-Back",2000-05-29,"United States",25000,"https://www.transfermarkt.com/gennaro-nigro/profil/spieler/596693","Nigro","2000"
"MLS","Americas","United States",2021,"FC Cincinnati","Geoff Cameron","Centre-Back",1985-07-11,"United States",2e+05,"https://www.transfermarkt.com/geoff-cameron/profil/spieler/31642","Cameron","1985"
"MLS","Americas","United States",2021,"Inter Miami CF","George Acosta","Attacking Midfield",2000-01-19,"United States",2e+05,"https://www.transfermarkt.com/george-acosta/profil/spieler/370975","Acosta","2000"
"MLS","Americas","United States",2020,"Atlanta United FC","George Bello","Left-Back",2002-01-22,"United States",2500000,"https://www.transfermarkt.com/george-bello/profil/spieler/504147","Bello","2002"
"MLS","Americas","United States",2021,"Atlanta United FC","George Campbell","Centre-Back",2001-06-22,"United States",3e+05,"https://www.transfermarkt.com/george-campbell/profil/spieler/585769","Campbell","2001"
"MLS","Americas","United States",2021,"Portland Timbers","George Fochive","Central Midfield",1992-03-24,"United States",4e+05,"https://www.transfermarkt.com/george-fochive/profil/spieler/265671","Fochive","1992"
"MLS","Americas","United States",2021,"Charlotte FC","George Marks","Goalkeeper",1999-11-10,"United States",50000,"https://www.transfermarkt.com/george-marks/profil/spieler/497142","Marks","1999"
"MLS","Americas","United States",2019,"Vancouver Whitecaps FC","Georges Mukumbilwa","Right-Back",1999-09-23,"Canada",1e+05,"https://www.transfermarkt.com/georges-mukumbilwa/profil/spieler/699184","Mukumbilwa","1999"
